x-axis,1,2,REF1
second,Volt,Volt,Volt
-603.6250E-06,+59.9246225E-03,+63.5678385E-03,+0.0E+00
-603.5000E-06,+60.9296476E-03,+63.1909541E-03,+0.0E+00
-603.3750E-06,+60.1758788E-03,+63.1909541E-03,+0.0E+00
-603.2500E-06,+60.0502506E-03,+63.0653260E-03,+0.0E+00
-603.1250E-06,+60.6783913E-03,+63.4422104E-03,+0.0E+00
-603.0000E-06,+59.6733662E-03,+63.8190948E-03,+0.0E+00
-602.8750E-06,+60.1758788E-03,+63.0653260E-03,+0.0E+00
-602.7500E-06,+60.0502506E-03,+62.6884415E-03,+0.0E+00
-602.6250E-06,+59.7989943E-03,+63.4422104E-03,+0.0E+00
-602.5000E-06,+60.0502506E-03,+63.4422104E-03,+0.0E+00
-602.3750E-06,+60.3015069E-03,+63.3165822E-03,+0.0E+00
-602.2500E-06,+59.9246225E-03,+63.4422104E-03,+0.0E+00
-602.1250E-06,+60.3015069E-03,+62.5628134E-03,+0.0E+00
-602.0000E-06,+58.7939692E-03,+62.5628134E-03,+0.0E+00
-601.8750E-06,+60.1758788E-03,+63.4422104E-03,+0.0E+00
-601.7500E-06,+60.8040194E-03,+63.9447229E-03,+0.0E+00
-601.6250E-06,+60.8040194E-03,+63.4422104E-03,+0.0E+00
-601.5000E-06,+59.5477381E-03,+63.9447229E-03,+0.0E+00
-601.3750E-06,+60.0502506E-03,+62.8140697E-03,+0.0E+00
-601.2500E-06,+59.9246225E-03,+63.0653260E-03,+0.0E+00
-601.1250E-06,+60.3015069E-03,+63.0653260E-03,+0.0E+00
-601.0000E-06,+60.0502506E-03,+64.9497480E-03,+0.0E+00
-600.8750E-06,+59.7989943E-03,+64.0703511E-03,+0.0E+00
-600.7500E-06,+59.9246225E-03,+63.9447229E-03,+0.0E+00
-600.6250E-06,+58.5427129E-03,+62.5628134E-03,+0.0E+00
-600.5000E-06,+58.9195974E-03,+62.4371853E-03,+0.0E+00
-600.3750E-06,+59.4221099E-03,+62.6884415E-03,+0.0E+00
-600.2500E-06,+57.9145722E-03,+64.0703511E-03,+0.0E+00
-600.1250E-06,+59.5477381E-03,+63.9447229E-03,+0.0E+00
-600.0000E-06,+59.1708536E-03,+63.3165822E-03,+0.0E+00
-599.8750E-06,+58.4170848E-03,+62.0603008E-03,+0.0E+00
-599.7500E-06,+57.6633160E-03,+62.1859290E-03,+0.0E+00
-599.6250E-06,+58.0402004E-03,+63.1909541E-03,+0.0E+00
-599.5000E-06,+58.5427129E-03,+63.1909541E-03,+0.0E+00
-599.3750E-06,+58.9195974E-03,+64.1959792E-03,+0.0E+00
-599.2500E-06,+58.1658285E-03,+63.6934667E-03,+0.0E+00
-599.1250E-06,+57.6633160E-03,+63.1909541E-03,+0.0E+00
-599.0000E-06,+58.1658285E-03,+62.0603008E-03,+0.0E+00
-598.8750E-06,+57.7889441E-03,+63.3165822E-03,+0.0E+00
-598.7500E-06,+58.0402004E-03,+62.5628134E-03,+0.0E+00
-598.6250E-06,+57.2864315E-03,+63.1909541E-03,+0.0E+00
-598.5000E-06,+57.9145722E-03,+63.8190948E-03,+0.0E+00
-598.3750E-06,+57.7889441E-03,+62.8140697E-03,+0.0E+00
-598.2500E-06,+56.9095471E-03,+62.4371853E-03,+0.0E+00
-598.1250E-06,+57.4120597E-03,+62.9396978E-03,+0.0E+00
-598.0000E-06,+57.9145722E-03,+62.9396978E-03,+0.0E+00
-597.8750E-06,+57.7889441E-03,+63.6934667E-03,+0.0E+00
-597.7500E-06,+58.0402004E-03,+63.6934667E-03,+0.0E+00
-597.6250E-06,+57.2864315E-03,+62.8140697E-03,+0.0E+00
-597.5000E-06,+57.2864315E-03,+63.1909541E-03,+0.0E+00
-597.3750E-06,+57.5376878E-03,+62.8140697E-03,+0.0E+00
-597.2500E-06,+57.2864315E-03,+62.8140697E-03,+0.0E+00
-597.1250E-06,+57.9145722E-03,+63.8190948E-03,+0.0E+00
-597.0000E-06,+57.6633160E-03,+63.6934667E-03,+0.0E+00
-596.8750E-06,+57.7889441E-03,+62.9396978E-03,+0.0E+00
-596.7500E-06,+57.4120597E-03,+62.5628134E-03,+0.0E+00
-596.6250E-06,+56.7839190E-03,+63.0653260E-03,+0.0E+00
-596.5000E-06,+56.9095471E-03,+63.0653260E-03,+0.0E+00
-596.3750E-06,+56.9095471E-03,+63.9447229E-03,+0.0E+00
-596.2500E-06,+57.6633160E-03,+63.4422104E-03,+0.0E+00
-596.1250E-06,+57.4120597E-03,+63.5678385E-03,+0.0E+00
-596.0000E-06,+57.0351753E-03,+63.0653260E-03,+0.0E+00
-595.8750E-06,+56.9095471E-03,+62.5628134E-03,+0.0E+00
-595.7500E-06,+56.4070346E-03,+63.5678385E-03,+0.0E+00
-595.6250E-06,+55.6532657E-03,+62.3115571E-03,+0.0E+00
-595.5000E-06,+55.7788939E-03,+62.8140697E-03,+0.0E+00
-595.3750E-06,+56.4070346E-03,+63.4422104E-03,+0.0E+00
-595.2500E-06,+56.9095471E-03,+63.9447229E-03,+0.0E+00
-595.1250E-06,+56.5326627E-03,+63.5678385E-03,+0.0E+00
-595.0000E-06,+55.6532657E-03,+62.3115571E-03,+0.0E+00
-594.8750E-06,+55.4020095E-03,+62.5628134E-03,+0.0E+00
-594.7500E-06,+56.0301502E-03,+63.4422104E-03,+0.0E+00
-594.6250E-06,+56.9095471E-03,+63.5678385E-03,+0.0E+00
-594.5000E-06,+56.2814064E-03,+63.6934667E-03,+0.0E+00
-594.3750E-06,+56.4070346E-03,+63.1909541E-03,+0.0E+00
-594.2500E-06,+55.4020095E-03,+62.3115571E-03,+0.0E+00
-594.1250E-06,+54.8994969E-03,+61.4321601E-03,+0.0E+00
-594.0000E-06,+55.6532657E-03,+63.6934667E-03,+0.0E+00
-593.8750E-06,+56.2814064E-03,+63.6934667E-03,+0.0E+00
-593.7500E-06,+55.6532657E-03,+64.6984918E-03,+0.0E+00
-593.6250E-06,+56.4070346E-03,+63.9447229E-03,+0.0E+00
-593.5000E-06,+55.0251250E-03,+62.4371853E-03,+0.0E+00
-593.3750E-06,+55.0251250E-03,+62.1859290E-03,+0.0E+00
-593.2500E-06,+55.1507532E-03,+63.5678385E-03,+0.0E+00
-593.1250E-06,+55.4020095E-03,+63.6934667E-03,+0.0E+00
-593.0000E-06,+55.5276376E-03,+63.5678385E-03,+0.0E+00
-592.8750E-06,+55.2763813E-03,+64.0703511E-03,+0.0E+00
-592.7500E-06,+54.8994969E-03,+62.6884415E-03,+0.0E+00
-592.6250E-06,+54.0200999E-03,+62.1859290E-03,+0.0E+00
-592.5000E-06,+54.6482406E-03,+63.4422104E-03,+0.0E+00
-592.3750E-06,+54.2713562E-03,+62.9396978E-03,+0.0E+00
-592.2500E-06,+54.7738688E-03,+63.3165822E-03,+0.0E+00
-592.1250E-06,+54.8994969E-03,+63.9447229E-03,+0.0E+00
-592.0000E-06,+54.7738688E-03,+63.1909541E-03,+0.0E+00
-591.8750E-06,+54.6482406E-03,+62.3115571E-03,+0.0E+00
-591.7500E-06,+54.1457281E-03,+61.5577883E-03,+0.0E+00
-591.6250E-06,+53.7688436E-03,+62.4371853E-03,+0.0E+00
-591.5000E-06,+54.8994969E-03,+63.9447229E-03,+0.0E+00
-591.3750E-06,+54.2713562E-03,+64.1959792E-03,+0.0E+00
-591.2500E-06,+54.1457281E-03,+63.5678385E-03,+0.0E+00
-591.1250E-06,+54.0200999E-03,+62.9396978E-03,+0.0E+00
-591.0000E-06,+53.0150748E-03,+62.3115571E-03,+0.0E+00
-590.8750E-06,+53.6432155E-03,+62.9396978E-03,+0.0E+00
-590.7500E-06,+54.3969843E-03,+63.9447229E-03,+0.0E+00
-590.6250E-06,+54.0200999E-03,+64.5728636E-03,+0.0E+00
-590.5000E-06,+54.3969843E-03,+63.9447229E-03,+0.0E+00
-590.3750E-06,+52.7638185E-03,+63.8190948E-03,+0.0E+00
-590.2500E-06,+52.7638185E-03,+61.9346727E-03,+0.0E+00
-590.1250E-06,+53.0150748E-03,+61.9346727E-03,+0.0E+00
-590.0000E-06,+53.6432155E-03,+63.6934667E-03,+0.0E+00
-589.8750E-06,+53.3919592E-03,+64.8241199E-03,+0.0E+00
-589.7500E-06,+53.3919592E-03,+64.3216074E-03,+0.0E+00
-589.6250E-06,+53.3919592E-03,+62.8140697E-03,+0.0E+00
-589.5000E-06,+53.1407029E-03,+61.8090446E-03,+0.0E+00
-589.3750E-06,+51.6331653E-03,+61.8090446E-03,+0.0E+00
-589.2500E-06,+53.1407029E-03,+62.8140697E-03,+0.0E+00
-589.1250E-06,+53.3919592E-03,+63.9447229E-03,+0.0E+00
-589.0000E-06,+53.1407029E-03,+64.3216074E-03,+0.0E+00
-588.8750E-06,+53.0150748E-03,+63.9447229E-03,+0.0E+00
-588.7500E-06,+53.1407029E-03,+62.0603008E-03,+0.0E+00
-588.6250E-06,+53.1407029E-03,+61.9346727E-03,+0.0E+00
-588.5000E-06,+53.0150748E-03,+63.4422104E-03,+0.0E+00
-588.3750E-06,+53.2663311E-03,+64.3216074E-03,+0.0E+00
-588.2500E-06,+52.7638185E-03,+64.1959792E-03,+0.0E+00
-588.1250E-06,+52.7638185E-03,+63.9447229E-03,+0.0E+00
-588.0000E-06,+52.5125623E-03,+62.6884415E-03,+0.0E+00
-587.8750E-06,+51.6331653E-03,+62.1859290E-03,+0.0E+00
-587.7500E-06,+52.5125623E-03,+62.3115571E-03,+0.0E+00
-587.6250E-06,+52.5125623E-03,+64.1959792E-03,+0.0E+00
-587.5000E-06,+52.7638185E-03,+64.1959792E-03,+0.0E+00
-587.3750E-06,+52.3869341E-03,+63.8190948E-03,+0.0E+00
-587.2500E-06,+51.8844216E-03,+63.1909541E-03,+0.0E+00
-587.1250E-06,+51.6331653E-03,+61.9346727E-03,+0.0E+00
-587.0000E-06,+52.2613060E-03,+63.1909541E-03,+0.0E+00
-586.8750E-06,+51.6331653E-03,+63.1909541E-03,+0.0E+00
-586.7500E-06,+52.0100497E-03,+63.8190948E-03,+0.0E+00
-586.6250E-06,+52.2613060E-03,+63.9447229E-03,+0.0E+00
-586.5000E-06,+51.1306527E-03,+62.9396978E-03,+0.0E+00
-586.3750E-06,+50.8793964E-03,+61.4321601E-03,+0.0E+00
-586.2500E-06,+51.7587934E-03,+62.6884415E-03,+0.0E+00
-586.1250E-06,+51.3819090E-03,+62.4371853E-03,+0.0E+00
-586.0000E-06,+51.7587934E-03,+63.6934667E-03,+0.0E+00
-585.8750E-06,+50.8793964E-03,+63.5678385E-03,+0.0E+00
-585.7500E-06,+51.7587934E-03,+63.0653260E-03,+0.0E+00
-585.6250E-06,+50.7537683E-03,+62.1859290E-03,+0.0E+00
-585.5000E-06,+51.3819090E-03,+62.3115571E-03,+0.0E+00
-585.3750E-06,+51.6331653E-03,+63.8190948E-03,+0.0E+00
-585.2500E-06,+51.1306527E-03,+63.3165822E-03,+0.0E+00
-585.1250E-06,+50.2512557E-03,+63.0653260E-03,+0.0E+00
-585.0000E-06,+50.8793964E-03,+61.5577883E-03,+0.0E+00
-584.8750E-06,+50.8793964E-03,+62.3115571E-03,+0.0E+00
-584.7500E-06,+50.8793964E-03,+62.6884415E-03,+0.0E+00
-584.6250E-06,+50.8793964E-03,+64.1959792E-03,+0.0E+00
-584.5000E-06,+50.7537683E-03,+63.4422104E-03,+0.0E+00
-584.3750E-06,+50.3768839E-03,+63.0653260E-03,+0.0E+00
-584.2500E-06,+50.2512557E-03,+62.6884415E-03,+0.0E+00
-584.1250E-06,+50.5025120E-03,+62.5628134E-03,+0.0E+00
-584.0000E-06,+51.2562809E-03,+62.3115571E-03,+0.0E+00
-583.8750E-06,+50.5025120E-03,+63.9447229E-03,+0.0E+00
-583.7500E-06,+51.3819090E-03,+63.6934667E-03,+0.0E+00
-583.6250E-06,+51.7587934E-03,+63.4422104E-03,+0.0E+00
-583.5000E-06,+48.6180899E-03,+62.5628134E-03,+0.0E+00
-583.3750E-06,+50.3768839E-03,+63.1909541E-03,+0.0E+00
-583.2500E-06,+51.1306527E-03,+63.1909541E-03,+0.0E+00
-583.1250E-06,+50.2512557E-03,+63.5678385E-03,+0.0E+00
-583.0000E-06,+49.9999995E-03,+63.8190948E-03,+0.0E+00
-582.8750E-06,+50.1256276E-03,+62.9396978E-03,+0.0E+00
-582.7500E-06,+49.6231150E-03,+63.4422104E-03,+0.0E+00
-582.6250E-06,+48.8693462E-03,+63.0653260E-03,+0.0E+00
-582.5000E-06,+50.6281402E-03,+62.9396978E-03,+0.0E+00
-582.3750E-06,+50.2512557E-03,+63.1909541E-03,+0.0E+00
-582.2500E-06,+49.8743713E-03,+63.8190948E-03,+0.0E+00
-582.1250E-06,+49.9999995E-03,+63.9447229E-03,+0.0E+00
-582.0000E-06,+49.1206025E-03,+62.8140697E-03,+0.0E+00
-581.8750E-06,+49.1206025E-03,+62.4371853E-03,+0.0E+00
-581.7500E-06,+49.4974869E-03,+62.4371853E-03,+0.0E+00
-581.6250E-06,+49.8743713E-03,+63.9447229E-03,+0.0E+00
-581.5000E-06,+49.3718588E-03,+63.9447229E-03,+0.0E+00
-581.3750E-06,+49.2462306E-03,+62.5628134E-03,+0.0E+00
-581.2500E-06,+48.4924618E-03,+61.4321601E-03,+0.0E+00
-581.1250E-06,+48.9949743E-03,+63.5678385E-03,+0.0E+00
-581.0000E-06,+49.1206025E-03,+64.5728636E-03,+0.0E+00
-580.8750E-06,+49.4974869E-03,+64.5728636E-03,+0.0E+00
-580.7500E-06,+48.9949743E-03,+65.5778887E-03,+0.0E+00
-580.6250E-06,+48.9949743E-03,+62.5628134E-03,+0.0E+00
-580.5000E-06,+48.7437181E-03,+62.4371853E-03,+0.0E+00
-580.3750E-06,+48.8693462E-03,+61.8090446E-03,+0.0E+00
-580.2500E-06,+48.2412055E-03,+63.0653260E-03,+0.0E+00
-580.1250E-06,+49.6231150E-03,+65.0753762E-03,+0.0E+00
-580.0000E-06,+49.4974869E-03,+64.4472355E-03,+0.0E+00
-579.8750E-06,+48.8693462E-03,+62.8140697E-03,+0.0E+00
-579.7500E-06,+47.7386930E-03,+61.8090446E-03,+0.0E+00
-579.6250E-06,+47.9899492E-03,+61.9346727E-03,+0.0E+00
-579.5000E-06,+48.1155774E-03,+62.8140697E-03,+0.0E+00
-579.3750E-06,+49.1206025E-03,+63.6934667E-03,+0.0E+00
-579.2500E-06,+48.3668337E-03,+63.8190948E-03,+0.0E+00
-579.1250E-06,+48.2412055E-03,+62.9396978E-03,+0.0E+00
-579.0000E-06,+47.9899492E-03,+61.5577883E-03,+0.0E+00
-578.8750E-06,+47.3618085E-03,+61.9346727E-03,+0.0E+00
-578.7500E-06,+47.4874367E-03,+63.1909541E-03,+0.0E+00
-578.6250E-06,+47.7386930E-03,+63.3165822E-03,+0.0E+00
-578.5000E-06,+47.3618085E-03,+64.0703511E-03,+0.0E+00
-578.3750E-06,+47.2361804E-03,+62.5628134E-03,+0.0E+00
-578.2500E-06,+47.8643211E-03,+62.3115571E-03,+0.0E+00
-578.1250E-06,+46.8592960E-03,+62.3115571E-03,+0.0E+00
-578.0000E-06,+47.6130648E-03,+61.4321601E-03,+0.0E+00
-577.8750E-06,+47.3618085E-03,+63.4422104E-03,+0.0E+00
-577.7500E-06,+47.4874367E-03,+64.0703511E-03,+0.0E+00
-577.6250E-06,+47.3618085E-03,+63.8190948E-03,+0.0E+00
-577.5000E-06,+47.3618085E-03,+63.0653260E-03,+0.0E+00
-577.3750E-06,+47.1105523E-03,+61.8090446E-03,+0.0E+00
-577.2500E-06,+46.6080397E-03,+62.0603008E-03,+0.0E+00
-577.1250E-06,+47.3618085E-03,+63.0653260E-03,+0.0E+00
-577.0000E-06,+46.7336678E-03,+63.4422104E-03,+0.0E+00
-576.8750E-06,+46.9849241E-03,+63.5678385E-03,+0.0E+00
-576.7500E-06,+46.3567834E-03,+62.4371853E-03,+0.0E+00
-576.6250E-06,+46.4824116E-03,+62.0603008E-03,+0.0E+00
-576.5000E-06,+46.2311553E-03,+61.4321601E-03,+0.0E+00
-576.3750E-06,+45.8542709E-03,+63.4422104E-03,+0.0E+00
-576.2500E-06,+46.6080397E-03,+63.9447229E-03,+0.0E+00
-576.1250E-06,+45.9798990E-03,+63.0653260E-03,+0.0E+00
-576.0000E-06,+45.8542709E-03,+62.8140697E-03,+0.0E+00
-575.8750E-06,+45.8542709E-03,+61.9346727E-03,+0.0E+00
-575.7500E-06,+45.8542709E-03,+63.1909541E-03,+0.0E+00
-575.6250E-06,+46.3567834E-03,+62.5628134E-03,+0.0E+00
-575.5000E-06,+46.4824116E-03,+63.0653260E-03,+0.0E+00
-575.3750E-06,+46.3567834E-03,+63.8190948E-03,+0.0E+00
-575.2500E-06,+45.6030146E-03,+62.8140697E-03,+0.0E+00
-575.1250E-06,+45.6030146E-03,+62.1859290E-03,+0.0E+00
-575.0000E-06,+45.9798990E-03,+62.3115571E-03,+0.0E+00
-574.8750E-06,+45.9798990E-03,+63.3165822E-03,+0.0E+00
-574.7500E-06,+46.6080397E-03,+65.5778887E-03,+0.0E+00
-574.6250E-06,+46.1055271E-03,+63.6934667E-03,+0.0E+00
-574.5000E-06,+45.2261302E-03,+62.3115571E-03,+0.0E+00
-574.3750E-06,+45.2261302E-03,+61.5577883E-03,+0.0E+00
-574.2500E-06,+46.2311553E-03,+63.1909541E-03,+0.0E+00
-574.1250E-06,+45.7286427E-03,+63.9447229E-03,+0.0E+00
-574.0000E-06,+45.9798990E-03,+64.5728636E-03,+0.0E+00
-573.8750E-06,+45.6030146E-03,+63.9447229E-03,+0.0E+00
-573.7500E-06,+44.8492458E-03,+62.9396978E-03,+0.0E+00
-573.6250E-06,+45.7286427E-03,+60.9296476E-03,+0.0E+00
-573.5000E-06,+45.2261302E-03,+62.1859290E-03,+0.0E+00
-573.3750E-06,+44.5979895E-03,+61.9346727E-03,+0.0E+00
-573.2500E-06,+45.9798990E-03,+64.8241199E-03,+0.0E+00
-573.1250E-06,+44.9748739E-03,+64.6984918E-03,+0.0E+00
-573.0000E-06,+45.3517583E-03,+62.9396978E-03,+0.0E+00
-572.8750E-06,+43.8442206E-03,+61.6834164E-03,+0.0E+00
-572.7500E-06,+44.4723613E-03,+61.6834164E-03,+0.0E+00
-572.6250E-06,+44.5979895E-03,+62.8140697E-03,+0.0E+00
-572.5000E-06,+45.4773864E-03,+64.0703511E-03,+0.0E+00
-572.3750E-06,+44.9748739E-03,+63.9447229E-03,+0.0E+00
-572.2500E-06,+44.5979895E-03,+63.0653260E-03,+0.0E+00
-572.1250E-06,+44.4723613E-03,+62.0603008E-03,+0.0E+00
-572.0000E-06,+43.8442206E-03,+61.8090446E-03,+0.0E+00
-571.8750E-06,+43.4673362E-03,+63.0653260E-03,+0.0E+00
-571.7500E-06,+45.1005020E-03,+63.3165822E-03,+0.0E+00
-571.6250E-06,+44.7236176E-03,+62.8140697E-03,+0.0E+00
-571.5000E-06,+43.7185925E-03,+62.8140697E-03,+0.0E+00
-571.3750E-06,+43.9698488E-03,+62.1859290E-03,+0.0E+00
-571.2500E-06,+43.4673362E-03,+62.3115571E-03,+0.0E+00
-571.1250E-06,+44.3467332E-03,+62.3115571E-03,+0.0E+00
-571.0000E-06,+43.3417081E-03,+62.0603008E-03,+0.0E+00
-570.8750E-06,+43.9698488E-03,+63.0653260E-03,+0.0E+00
-570.7500E-06,+42.7135674E-03,+62.4371853E-03,+0.0E+00
-570.6250E-06,+43.2160799E-03,+62.8140697E-03,+0.0E+00
-570.5000E-06,+42.9648237E-03,+62.1859290E-03,+0.0E+00
-570.3750E-06,+42.8391955E-03,+63.0653260E-03,+0.0E+00
-570.2500E-06,+42.8391955E-03,+63.3165822E-03,+0.0E+00
-570.1250E-06,+43.0904518E-03,+62.9396978E-03,+0.0E+00
-570.0000E-06,+43.0904518E-03,+61.9346727E-03,+0.0E+00
-569.8750E-06,+43.9698488E-03,+63.0653260E-03,+0.0E+00
-569.7500E-06,+42.5879392E-03,+62.8140697E-03,+0.0E+00
-569.6250E-06,+42.9648237E-03,+62.3115571E-03,+0.0E+00
-569.5000E-06,+43.4673362E-03,+62.6884415E-03,+0.0E+00
-569.3750E-06,+42.8391955E-03,+62.8140697E-03,+0.0E+00
-569.2500E-06,+42.5879392E-03,+62.5628134E-03,+0.0E+00
-569.1250E-06,+42.7135674E-03,+62.4371853E-03,+0.0E+00
-569.0000E-06,+42.9648237E-03,+63.3165822E-03,+0.0E+00
-568.8750E-06,+43.2160799E-03,+62.8140697E-03,+0.0E+00
-568.7500E-06,+42.9648237E-03,+62.4371853E-03,+0.0E+00
-568.6250E-06,+43.2160799E-03,+63.0653260E-03,+0.0E+00
-568.5000E-06,+42.0854267E-03,+62.0603008E-03,+0.0E+00
-568.3750E-06,+42.8391955E-03,+63.4422104E-03,+0.0E+00
-568.2500E-06,+42.9648237E-03,+63.3165822E-03,+0.0E+00
-568.1250E-06,+42.8391955E-03,+63.6934667E-03,+0.0E+00
-568.0000E-06,+41.8341704E-03,+62.9396978E-03,+0.0E+00
-567.8750E-06,+42.5879392E-03,+62.9396978E-03,+0.0E+00
-567.7500E-06,+42.8391955E-03,+62.9396978E-03,+0.0E+00
-567.6250E-06,+42.0854267E-03,+62.5628134E-03,+0.0E+00
-567.5000E-06,+41.8341704E-03,+62.8140697E-03,+0.0E+00
-567.3750E-06,+41.8341704E-03,+61.8090446E-03,+0.0E+00
-567.2500E-06,+41.4572860E-03,+63.1909541E-03,+0.0E+00
-567.1250E-06,+41.5829141E-03,+63.1909541E-03,+0.0E+00
-567.0000E-06,+41.2060297E-03,+62.3115571E-03,+0.0E+00
-566.8750E-06,+41.5829141E-03,+62.6884415E-03,+0.0E+00
-566.7500E-06,+41.4572860E-03,+62.5628134E-03,+0.0E+00
-566.6250E-06,+41.7085423E-03,+62.8140697E-03,+0.0E+00
-566.5000E-06,+41.0804016E-03,+63.0653260E-03,+0.0E+00
-566.3750E-06,+40.9547734E-03,+62.1859290E-03,+0.0E+00
-566.2500E-06,+41.3316578E-03,+62.6884415E-03,+0.0E+00
-566.1250E-06,+41.3316578E-03,+62.5628134E-03,+0.0E+00
-566.0000E-06,+40.4522609E-03,+62.5628134E-03,+0.0E+00
-565.8750E-06,+40.0753765E-03,+62.1859290E-03,+0.0E+00
-565.7500E-06,+40.3266327E-03,+62.3115571E-03,+0.0E+00
-565.6250E-06,+39.8241202E-03,+61.8090446E-03,+0.0E+00
-565.5000E-06,+40.5778890E-03,+62.5628134E-03,+0.0E+00
-565.3750E-06,+40.0753765E-03,+63.3165822E-03,+0.0E+00
-565.2500E-06,+40.0753765E-03,+62.3115571E-03,+0.0E+00
-565.1250E-06,+40.4522609E-03,+63.4422104E-03,+0.0E+00
-565.0000E-06,+39.9497483E-03,+61.8090446E-03,+0.0E+00
-564.8750E-06,+39.6984920E-03,+62.0603008E-03,+0.0E+00
-564.7500E-06,+40.7035172E-03,+63.0653260E-03,+0.0E+00
-564.6250E-06,+40.9547734E-03,+64.3216074E-03,+0.0E+00
-564.5000E-06,+39.9497483E-03,+63.9447229E-03,+0.0E+00
-564.3750E-06,+39.1959795E-03,+62.1859290E-03,+0.0E+00
-564.2500E-06,+39.8241202E-03,+62.4371853E-03,+0.0E+00
-564.1250E-06,+39.9497483E-03,+62.0603008E-03,+0.0E+00
-564.0000E-06,+39.9497483E-03,+63.3165822E-03,+0.0E+00
-563.8750E-06,+40.8291453E-03,+63.4422104E-03,+0.0E+00
-563.7500E-06,+39.9497483E-03,+63.5678385E-03,+0.0E+00
-563.6250E-06,+39.5728639E-03,+62.6884415E-03,+0.0E+00
-563.5000E-06,+38.9447232E-03,+62.0603008E-03,+0.0E+00
-563.3750E-06,+39.5728639E-03,+62.4371853E-03,+0.0E+00
-563.2500E-06,+39.8241202E-03,+63.5678385E-03,+0.0E+00
-563.1250E-06,+38.4422106E-03,+63.9447229E-03,+0.0E+00
-563.0000E-06,+39.1959795E-03,+63.5678385E-03,+0.0E+00
-562.8750E-06,+39.1959795E-03,+62.6884415E-03,+0.0E+00
-562.7500E-06,+39.6984920E-03,+62.6884415E-03,+0.0E+00
-562.6250E-06,+39.3216076E-03,+61.4321601E-03,+0.0E+00
-562.5000E-06,+38.6934669E-03,+63.1909541E-03,+0.0E+00
-562.3750E-06,+39.0703513E-03,+63.0653260E-03,+0.0E+00
-562.2500E-06,+38.8190951E-03,+63.5678385E-03,+0.0E+00
-562.1250E-06,+39.3216076E-03,+62.8140697E-03,+0.0E+00
-562.0000E-06,+39.1959795E-03,+62.6884415E-03,+0.0E+00
-561.8750E-06,+37.8140699E-03,+62.8140697E-03,+0.0E+00
-561.7500E-06,+38.5678388E-03,+62.6884415E-03,+0.0E+00
-561.6250E-06,+38.4422106E-03,+63.5678385E-03,+0.0E+00
-561.5000E-06,+38.5678388E-03,+63.5678385E-03,+0.0E+00
-561.3750E-06,+38.0653262E-03,+62.9396978E-03,+0.0E+00
-561.2500E-06,+37.8140699E-03,+61.4321601E-03,+0.0E+00
-561.1250E-06,+37.4371855E-03,+61.1809039E-03,+0.0E+00
-561.0000E-06,+37.6884418E-03,+62.0603008E-03,+0.0E+00
-560.8750E-06,+38.5678388E-03,+63.0653260E-03,+0.0E+00
-560.7500E-06,+38.1909544E-03,+64.1959792E-03,+0.0E+00
-560.6250E-06,+37.6884418E-03,+63.4422104E-03,+0.0E+00
-560.5000E-06,+36.8090448E-03,+62.3115571E-03,+0.0E+00
-560.3750E-06,+36.5577886E-03,+60.6783913E-03,+0.0E+00
-560.2500E-06,+37.4371855E-03,+62.5628134E-03,+0.0E+00
-560.1250E-06,+37.1859293E-03,+62.8140697E-03,+0.0E+00
-560.0000E-06,+37.8140699E-03,+65.9547732E-03,+0.0E+00
-559.8750E-06,+37.5628137E-03,+62.5628134E-03,+0.0E+00
-559.7500E-06,+37.0603011E-03,+62.8140697E-03,+0.0E+00
-559.6250E-06,+36.8090448E-03,+60.8040194E-03,+0.0E+00
-559.5000E-06,+36.6834167E-03,+62.1859290E-03,+0.0E+00
-559.3750E-06,+37.1859293E-03,+63.4422104E-03,+0.0E+00
-559.2500E-06,+37.4371855E-03,+64.5728636E-03,+0.0E+00
-559.1250E-06,+37.8140699E-03,+63.4422104E-03,+0.0E+00
-559.0000E-06,+36.1809041E-03,+61.9346727E-03,+0.0E+00
-558.8750E-06,+35.9296479E-03,+61.9346727E-03,+0.0E+00
-558.7500E-06,+36.1809041E-03,+61.8090446E-03,+0.0E+00
-558.6250E-06,+36.3065323E-03,+63.0653260E-03,+0.0E+00
-558.5000E-06,+36.8090448E-03,+64.6984918E-03,+0.0E+00
-558.3750E-06,+36.4321604E-03,+63.3165822E-03,+0.0E+00
-558.2500E-06,+36.1809041E-03,+62.8140697E-03,+0.0E+00
-558.1250E-06,+35.9296479E-03,+62.1859290E-03,+0.0E+00
-558.0000E-06,+35.8040197E-03,+62.5628134E-03,+0.0E+00
-557.8750E-06,+36.4321604E-03,+64.0703511E-03,+0.0E+00
-557.7500E-06,+36.6834167E-03,+64.1959792E-03,+0.0E+00
-557.6250E-06,+36.0552760E-03,+63.8190948E-03,+0.0E+00
-557.5000E-06,+35.6783916E-03,+63.4422104E-03,+0.0E+00
-557.3750E-06,+36.0552760E-03,+61.8090446E-03,+0.0E+00
-557.2500E-06,+34.7989946E-03,+61.9346727E-03,+0.0E+00
-557.1250E-06,+35.8040197E-03,+63.5678385E-03,+0.0E+00
-557.0000E-06,+36.3065323E-03,+63.8190948E-03,+0.0E+00
-556.8750E-06,+35.9296479E-03,+64.0703511E-03,+0.0E+00
-556.7500E-06,+35.1758790E-03,+62.4371853E-03,+0.0E+00
-556.6250E-06,+34.7989946E-03,+61.8090446E-03,+0.0E+00
