Freq.,Vu_out/Vu_in
2.86417796990590e+004,3.98934996115282e+001,-9.98704103532364e+000
2.87078058202401e+004,3.98929027814570e+001,-1.00096918557916e+001
2.87739841473498e+004,3.98923032791096e+001,-1.00323915945102e+001
2.88403150312592e+004,3.98917010928923e+001,-1.00551403440867e+001
2.89067988236479e+004,3.98910962111645e+001,-1.00779381972077e+001
2.89734358770063e+004,3.98904886222388e+001,-1.01007852466382e+001
2.90402265446376e+004,3.98898783143800e+001,-1.01236815852212e+001
2.91071711806591e+004,3.98892652758059e+001,-1.01466273058766e+001
2.91742701400047e+004,3.98886494946864e+001,-1.01696225016013e+001
2.92415237784264e+004,3.98880309591437e+001,-1.01926672654676e+001
2.93089324524962e+004,3.98874096572522e+001,-1.02157616906235e+001
2.93764965196083e+004,3.98867855770380e+001,-1.02389058702913e+001
2.94442163379806e+004,3.98861587064791e+001,-1.02620998977672e+001
2.95120922666568e+004,3.98855290335050e+001,-1.02853438664207e+001
2.95801246655084e+004,3.98848965459967e+001,-1.03086378696938e+001
2.96483138952363e+004,3.98842612317863e+001,-1.03319820011002e+001
2.97166603173732e+004,3.98836230786571e+001,-1.03553763542250e+001
2.97851642942848e+004,3.98829820743434e+001,-1.03788210227233e+001
2.98538261891725e+004,3.98823382065301e+001,-1.04023161003204e+001
2.99226463660747e+004,3.98816914628528e+001,-1.04258616808102e+001
2.99916251898693e+004,3.98810418308975e+001,-1.04494578580549e+001
3.00607630262751e+004,3.98803892982005e+001,-1.04731047259844e+001
3.01300602418540e+004,3.98797338522481e+001,-1.04968023785953e+001
3.01995172040129e+004,3.98790754804768e+001,-1.05205509099500e+001
3.02691342810058e+004,3.98784141702727e+001,-1.05443504141766e+001
3.03389118419354e+004,3.98777499089713e+001,-1.05682009854674e+001
3.04088502567555e+004,3.98770826838580e+001,-1.05921027180785e+001
3.04789498962725e+004,3.98764124821672e+001,-1.06160557063292e+001
3.05492111321478e+004,3.98757392910824e+001,-1.06400600446006e+001
3.06196343368994e+004,3.98750630977362e+001,-1.06641158273356e+001
3.06902198839042e+004,3.98743838892098e+001,-1.06882231490375e+001
3.07609681473997e+004,3.98737016525331e+001,-1.07123821042694e+001
3.08318795024862e+004,3.98730163746845e+001,-1.07365927876536e+001
3.09029543251285e+004,3.98723280425907e+001,-1.07608552938704e+001
3.09741929921584e+004,3.98716366431264e+001,-1.07851697176575e+001
3.10455958812761e+004,3.98709421631142e+001,-1.08095361538093e+001
3.11171633710527e+004,3.98702445893247e+001,-1.08339546971757e+001
3.11888958409319e+004,3.98695439084760e+001,-1.08584254426616e+001
3.12607936712321e+004,3.98688401072336e+001,-1.08829484852259e+001
3.13328572431483e+004,3.98681331722103e+001,-1.09075239198805e+001
3.14050869387546e+004,3.98674230899660e+001,-1.09321518416899e+001
3.14774831410056e+004,3.98667098470076e+001,-1.09568323457697e+001
3.15500462337387e+004,3.98659934297887e+001,-1.09815655272863e+001
3.16227766016762e+004,3.98652738247095e+001,-1.10063514814556e+001
3.16956746304273e+004,3.98645510181167e+001,-1.10311903035423e+001
3.17687407064901e+004,3.98638249963033e+001,-1.10560820888590e+001
3.18419752172536e+004,3.98630957455082e+001,-1.10810269327652e+001
3.19153785509999e+004,3.98623632519164e+001,-1.11060249306665e+001
3.19889510969063e+004,3.98616275016586e+001,-1.11310761780136e+001
3.20626932450469e+004,3.98608884808110e+001,-1.11561807703014e+001
3.21366053863954e+004,3.98601461753955e+001,-1.11813388030680e+001
3.22106879128266e+004,3.98594005713788e+001,-1.12065503718938e+001
3.22849412171186e+004,3.98586516546732e+001,-1.12318155724006e+001
3.23593656929550e+004,3.98578994111354e+001,-1.12571345002505e+001
3.24339617349271e+004,3.98571438265673e+001,-1.12825072511452e+001
3.25087297385356e+004,3.98563848867149e+001,-1.13079339208247e+001
3.25836701001930e+004,3.98556225772689e+001,-1.13334146050664e+001
3.26587832172257e+004,3.98548568838643e+001,-1.13589493996844e+001
3.27340694878759e+004,3.98540877920799e+001,-1.13845384005280e+001
3.28095293113040e+004,3.98533152874385e+001,-1.14101817034811e+001
3.28851630875904e+004,3.98525393554066e+001,-1.14358794044610e+001
3.29609712177378e+004,3.98517599813942e+001,-1.14616315994175e+001
3.30369541036735e+004,3.98509771507549e+001,-1.14874383843317e+001
3.31131121482511e+004,3.98501908487852e+001,-1.15132998552151e+001
3.31894457552530e+004,3.98494010607248e+001,-1.15392161081085e+001
3.32659553293924e+004,3.98486077717561e+001,-1.15651872390809e+001
3.33426412763155e+004,3.98478109670044e+001,-1.15912133442284e+001
3.34195040026034e+004,3.98470106315374e+001,-1.16172945196735e+001
3.34965439157747e+004,3.98462067503652e+001,-1.16434308615633e+001
3.35737614242874e+004,3.98453993084399e+001,-1.16696224660693e+001
3.36511569375409e+004,3.98445882906559e+001,-1.16958694293856e+001
3.37287308658787e+004,3.98437736818491e+001,-1.17221718477279e+001
3.38064836205900e+004,3.98429554667973e+001,-1.17485298173328e+001
3.38844156139121e+004,3.98421336302197e+001,-1.17749434344562e+001
3.39625272590326e+004,3.98413081567768e+001,-1.18014127953726e+001
3.40408189700919e+004,3.98404790310703e+001,-1.18279379963734e+001
3.41192911621846e+004,3.98396462376429e+001,-1.18545191337663e+001
3.41979442513626e+004,3.98388097609778e+001,-1.18811563038740e+001
3.42767786546367e+004,3.98379695854994e+001,-1.19078496030327e+001
3.43557947899791e+004,3.98371256955720e+001,-1.19345991275914e+001
3.44349930763255e+004,3.98362780755004e+001,-1.19614049739105e+001
3.45143739335773e+004,3.98354267095297e+001,-1.19882672383605e+001
3.45939377826038e+004,3.98345715818447e+001,-1.20151860173209e+001
3.46736850452448e+004,3.98337126765700e+001,-1.20421614071792e+001
3.47536161443122e+004,3.98328499777698e+001,-1.20691935043294e+001
3.48337315035927e+004,3.98319834694479e+001,-1.20962824051707e+001
3.49140315478502e+004,3.98311131355472e+001,-1.21234282061066e+001
3.49945167028272e+004,3.98302389599498e+001,-1.21506310035435e+001
3.50751873952483e+004,3.98293609264764e+001,-1.21778908938894e+001
3.51560440528213e+004,3.98284790188869e+001,-1.22052079735525e+001
3.52370871042402e+004,3.98275932208795e+001,-1.22325823389404e+001
3.53183169791871e+004,3.98267035160909e+001,-1.22600140864583e+001
3.53997341083349e+004,3.98258098880959e+001,-1.22875033125081e+001
3.54813389233489e+004,3.98249123204076e+001,-1.23150501134866e+001
3.55631318568899e+004,3.98240107964767e+001,-1.23426545857850e+001
3.56451133426158e+004,3.98231052996918e+001,-1.23703168257867e+001
3.57272838151842e+004,3.98221958133791e+001,-1.23980369298665e+001
3.58096437102549e+004,3.98212823208021e+001,-1.24258149943894e+001
3.58921934644918e+004,3.98203648051614e+001,-1.24536511157086e+001
3.59749335155655e+004,3.98194432495949e+001,-1.24815453901648e+001
3.60578643021555e+004,3.98185176371771e+001,-1.25094979140844e+001
3.61409862639525e+004,3.98175879509194e+001,-1.25375087837786e+001
3.62242998416611e+004,3.98166541737697e+001,-1.25655780955414e+001
3.63078054770013e+004,3.98157162886121e+001,-1.25937059456488e+001
3.63915036127119e+004,3.98147742782671e+001,-1.26218924303569e+001
3.64753946925519e+004,3.98138281254911e+001,-1.26501376459009e+001
3.65594791613036e+004,3.98128778129764e+001,-1.26784416884935e+001
3.66437574647744e+004,3.98119233233511e+001,-1.27068046543233e+001
3.67282300497995e+004,3.98109646391785e+001,-1.27352266395537e+001
3.68128973642442e+004,3.98100017429575e+001,-1.27637077403212e+001
3.68977598570060e+004,3.98090346171223e+001,-1.27922480527341e+001
3.69828179780176e+004,3.98080632440418e+001,-1.28208476728707e+001
3.70680721782486e+004,3.98070876060199e+001,-1.28495066967785e+001
3.71535229097082e+004,3.98061076852952e+001,-1.28782252204719e+001
3.72391706254478e+004,3.98051234640408e+001,-1.29070033399313e+001
3.73250157795629e+004,3.98041349243642e+001,-1.29358411511013e+001
3.74110588271962e+004,3.98031420483069e+001,-1.29647387498892e+001
3.74973002245392e+004,3.98021448178446e+001,-1.29936962321636e+001
3.75837404288352e+004,3.98011432148868e+001,-1.30227136937527e+001
3.76703798983817e+004,3.98001372212766e+001,-1.30517912304429e+001
3.77572190925324e+004,3.97991268187908e+001,-1.30809289379773e+001
3.78442584717001e+004,3.97981119891393e+001,-1.31101269120538e+001
3.79314984973589e+004,3.97970927139654e+001,-1.31393852483238e+001
3.80189396320468e+004,3.97960689748454e+001,-1.31687040423905e+001
3.81065823393680e+004,3.97950407532883e+001,-1.31980833898075e+001
3.81944270839953e+004,3.97940080307359e+001,-1.32275233860767e+001
3.82824743316729e+004,3.97929707885627e+001,-1.32570241266473e+001
3.83707245492185e+004,3.97919290080752e+001,-1.32865857069137e+001
3.84591782045259e+004,3.97908826705125e+001,-1.33162082222143e+001
3.85478357665677e+004,3.97898317570454e+001,-1.33458917678291e+001
3.86366977053975e+004,3.97887762487769e+001,-1.33756364389789e+001
3.87257644921522e+004,3.97877161267414e+001,-1.34054423308231e+001
3.88150365990553e+004,3.97866513719052e+001,-1.34353095384583e+001
3.89045144994185e+004,3.97855819651658e+001,-1.34652381569161e+001
3.89941986676448e+004,3.97845078873519e+001,-1.34952282811622e+001
3.90840895792306e+004,3.97834291192234e+001,-1.35252800060938e+001
3.91741877107687e+004,3.97823456414710e+001,-1.35553934265388e+001
3.92644935399504e+004,3.97812574347163e+001,-1.35855686372531e+001
3.93550075455681e+004,3.97801644795115e+001,-1.36158057329196e+001
3.94457302075182e+004,3.97790667563392e+001,-1.36461048081462e+001
3.95366620068031e+004,3.97779642456121e+001,-1.36764659574638e+001
3.96278034255342e+004,3.97768569276735e+001,-1.37068892753247e+001
3.97191549469343e+004,3.97757447827961e+001,-1.37373748561012e+001
3.98107170553400e+004,3.97746277911829e+001,-1.37679227940829e+001
3.99024902362044e+004,3.97735059329663e+001,-1.37985331834759e+001
3.99944749760999e+004,3.97723791882083e+001,-1.38292061184001e+001
4.00866717627204e+004,3.97712475369004e+001,-1.38599416928880e+001
4.01790810848841e+004,3.97701109589629e+001,-1.38907400008824e+001
4.02717034325360e+004,3.97689694342455e+001,-1.39216011362349e+001
4.03645392967506e+004,3.97678229425268e+001,-1.39525251927038e+001
4.04575891697343e+004,3.97666714635140e+001,-1.39835122639523e+001
4.05508535448284e+004,3.97655149768428e+001,-1.40145624435468e+001
4.06443329165113e+004,3.97643534620777e+001,-1.40456758249544e+001
4.07380277804013e+004,3.97631868987111e+001,-1.40768525015417e+001
4.08319386332592e+004,3.97620152661638e+001,-1.41080925665726e+001
4.09260659729910e+004,3.97608385437845e+001,-1.41393961132061e+001
4.10204102986506e+004,3.97596567108498e+001,-1.41707632344946e+001
4.11149721104421e+004,3.97584697465639e+001,-1.42021940233822e+001
4.12097519097229e+004,3.97572776300587e+001,-1.42336885727022e+001
4.13047501990060e+004,3.97560803403934e+001,-1.42652469751755e+001
4.13999674819628e+004,3.97548778565544e+001,-1.42968693234084e+001
4.14954042634261e+004,3.97536701574555e+001,-1.43285557098906e+001
4.15910610493920e+004,3.97524572219371e+001,-1.43603062269935e+001
4.16869383470233e+004,3.97512390287666e+001,-1.43921209669678e+001
4.17830366646519e+004,3.97500155566383e+001,-1.44240000219415e+001
4.18793565117815e+004,3.97487867841726e+001,-1.44559434839182e+001
4.19758983990904e+004,3.97475526899167e+001,-1.44879514447744e+001
4.20726628384340e+004,3.97463132523438e+001,-1.45200239962583e+001
4.21696503428478e+004,3.97450684498535e+001,-1.45521612299867e+001
4.22668614265499e+004,3.97438182607710e+001,-1.45843632374439e+001
4.23642966049437e+004,3.97425626633478e+001,-1.46166301099789e+001
4.24619563946208e+004,3.97413016357607e+001,-1.46489619388034e+001
4.25598413133638e+004,3.97400351561124e+001,-1.46813588149900e+001
4.26579518801487e+004,3.97387632024309e+001,-1.47138208294696e+001
4.27562886151481e+004,3.97374857526694e+001,-1.47463480730297e+001
4.28548520397334e+004,3.97362027847065e+001,-1.47789406363119e+001
4.29536426764781e+004,3.97349142763456e+001,-1.48115986098098e+001
4.30526610491604e+004,3.97336202053152e+001,-1.48443220838668e+001
4.31519076827659e+004,3.97323205492685e+001,-1.48771111486741e+001
4.32513831034902e+004,3.97310152857834e+001,-1.49099658942682e+001
4.33510878387422e+004,3.97297043923622e+001,-1.49428864105287e+001
4.34510224171464e+004,3.97283878464317e+001,-1.49758727871765e+001
4.35511873685461e+004,3.97270656253431e+001,-1.50089251137708e+001
4.36515832240058e+004,3.97257377063713e+001,-1.50420434797074e+001
4.37522105158144e+004,3.97244040667157e+001,-1.50752279742165e+001
4.38530697774877e+004,3.97230646834992e+001,-1.51084786863599e+001
4.39541615437716e+004,3.97217195337689e+001,-1.51417957050290e+001
4.40554863506444e+004,3.97203685944951e+001,-1.51751791189426e+001
4.41570447353203e+004,3.97190118425718e+001,-1.52086290166445e+001
4.42588372362517e+004,3.97176492548166e+001,-1.52421454865010e+001
4.43608643931323e+004,3.97162808079700e+001,-1.52757286166988e+001
4.44631267468998e+004,3.97149064786961e+001,-1.53093784952423e+001
4.45656248397393e+004,3.97135262435817e+001,-1.53430952099518e+001
4.46683592150852e+004,3.97121400791367e+001,-1.53768788484604e+001
4.47713304176251e+004,3.97107479617937e+001,-1.54107294982123e+001
4.48745389933021e+004,3.97093498679083e+001,-1.54446472464599e+001
4.49779854893176e+004,3.97079457737584e+001,-1.54786321802616e+001
4.50816704541348e+004,3.97065356555446e+001,-1.55126843864792e+001
4.51855944374810e+004,3.97051194893896e+001,-1.55468039517759e+001
4.52897579903508e+004,3.97036972513386e+001,-1.55809909626132e+001
4.53941616650090e+004,3.97022689173590e+001,-1.56152455052488e+001
4.54988060149935e+004,3.97008344633401e+001,-1.56495676657344e+001
4.56036915951183e+004,3.96993938650932e+001,-1.56839575299124e+001
4.57088189614761e+004,3.96979470983516e+001,-1.57184151834144e+001
4.58141886714420e+004,3.96964941387700e+001,-1.57529407116578e+001
4.59198012836754e+004,3.96950349619252e+001,-1.57875341998437e+001
4.60256573581241e+004,3.96935695433152e+001,-1.58221957329545e+001
4.61317574560265e+004,3.96920978583596e+001,-1.58569253957509e+001
4.62381021399145e+004,3.96906198823993e+001,-1.58917232727699e+001
4.63446919736173e+004,3.96891355906965e+001,-1.59265894483216e+001
4.64515275222634e+004,3.96876449584346e+001,-1.59615240064870e+001
4.65586093522843e+004,3.96861479607180e+001,-1.59965270311156e+001
4.66659380314172e+004,3.96846445725720e+001,-1.60315986058221e+001
4.67735141287082e+004,3.96831347689431e+001,-1.60667388139844e+001
4.68813382145148e+004,3.96816185246983e+001,-1.61019477387408e+001
4.69894108605098e+004,3.96800958146254e+001,-1.61372254629871e+001
4.70977326396835e+004,3.96785666134328e+001,-1.61725720693745e+001
4.72063041263473e+004,3.96770308957497e+001,-1.62079876403061e+001
4.73151258961362e+004,3.96754886361254e+001,-1.62434722579349e+001
4.74241985260126e+004,3.96739398090299e+001,-1.62790260041611e+001
4.75335225942687e+004,3.96723843888533e+001,-1.63146489606287e+001
4.76430986805297e+004,3.96708223499059e+001,-1.63503412087235e+001
4.77529273657572e+004,3.96692536664184e+001,-1.63861028295703e+001
4.78630092322519e+004,3.96676783125414e+001,-1.64219339040295e+001
4.79733448636569e+004,3.96660962623455e+001,-1.64578345126952e+001
4.80839348449608e+004,3.96645074898214e+001,-1.64938047358919e+001
4.81947797625007e+004,3.96629119688794e+001,-1.65298446536717e+001
4.83058802039652e+004,3.96613096733497e+001,-1.65659543458119e+001
4.84172367583978e+004,3.96597005769825e+001,-1.66021338918117e+001
4.85288500162000e+004,3.96580846534473e+001,-1.66383833708897e+001
4.86407205691340e+004,3.96564618763333e+001,-1.66747028619812e+001
4.87528490103264e+004,3.96548322191494e+001,-1.67110924437347e+001
4.88652359342711e+004,3.96531956553238e+001,-1.67475521945099e+001
4.89778819368324e+004,3.96515521582044e+001,-1.67840821923742e+001
4.90907876152480e+004,3.96499017010580e+001,-1.68206825151001e+001
4.92039535681328e+004,3.96482442570712e+001,-1.68573532401622e+001
4.93173803954812e+004,3.96465797993496e+001,-1.68940944447342e+001
4.94310686986712e+004,3.96449083009181e+001,-1.69309062056865e+001
4.95450190804666e+004,3.96432297347208e+001,-1.69677885995824e+001
4.96592321450212e+004,3.96415440736208e+001,-1.70047417026761e+001
4.97737084978811e+004,3.96398512904003e+001,-1.70417655909090e+001
4.98884487459887e+004,3.96381513577608e+001,-1.70788603399070e+001
5.00034534976853e+004,3.96364442483224e+001,-1.71160260249777e+001
5.01187233627147e+004,3.96347299346244e+001,-1.71532627211073e+001
5.02342589522261e+004,3.96330083891250e+001,-1.71905705029573e+001
5.03500608787778e+004,3.96312795842012e+001,-1.72279494448620e+001
5.04661297563402e+004,3.96295434921488e+001,-1.72653996208250e+001
5.05824662002987e+004,3.96278000851827e+001,-1.73029211045165e+001
5.06990708274577e+004,3.96260493354362e+001,-1.73405139692701e+001
5.08159442560433e+004,3.96242912149618e+001,-1.73781782880799e+001
5.09330871057067e+004,3.96225256957303e+001,-1.74159141335970e+001
5.10504999975278e+004,3.96207527496316e+001,-1.74537215781270e+001
5.11681835540179e+004,3.96189723484739e+001,-1.74916006936264e+001
5.12861383991236e+004,3.96171844639846e+001,-1.75295515516998e+001
5.14043651582297e+004,3.96153890678092e+001,-1.75675742235967e+001
5.15228644581627e+004,3.96135861315122e+001,-1.76056687802083e+001
5.16416369271941e+004,3.96117756265768e+001,-1.76438352920645e+001
5.17606831950437e+004,3.96099575244044e+001,-1.76820738293305e+001
5.18800038928831e+004,3.96081317963156e+001,-1.77203844618040e+001
5.19995996533385e+004,3.96062984135491e+001,-1.77587672589117e+001
5.21194711104949e+004,3.96044573472625e+001,-1.77972222897061e+001
5.22396188998988e+004,3.96026085685320e+001,-1.78357496228626e+001
5.23600436585618e+004,3.96007520483522e+001,-1.78743493266761e+001
5.24807460249640e+004,3.95988877576367e+001,-1.79130214690577e+001
5.26017266390574e+004,3.95970156672173e+001,-1.79517661175316e+001
5.27229861422690e+004,3.95951357478447e+001,-1.79905833392318e+001
5.28445251775047e+004,3.95932479701882e+001,-1.80294732008989e+001
5.29663443891524e+004,3.95913523048357e+001,-1.80684357688768e+001
5.30884444230855e+004,3.95894487222938e+001,-1.81074711091092e+001
5.32108259266660e+004,3.95875371929879e+001,-1.81465792871367e+001
5.33334895487486e+004,3.95856176872619e+001,-1.81857603680934e+001
5.34564359396837e+004,3.95836901753786e+001,-1.82250144167032e+001
5.35796657513206e+004,3.95817546275194e+001,-1.82643414972771e+001
5.37031796370117e+004,3.95798110137848e+001,-1.83037416737093e+001
5.38269782516152e+004,3.95778593041939e+001,-1.83432150094743e+001
5.39510622514991e+004,3.95758994686845e+001,-1.83827615676231e+001
5.40754322945444e+004,3.95739314771137e+001,-1.84223814107803e+001
5.42000890401487e+004,3.95719552992572e+001,-1.84620746011404e+001
5.43250331492296e+004,3.95699709048098e+001,-1.85018412004646e+001
5.44502652842284e+004,3.95679782633853e+001,-1.85416812700771e+001
5.45757861091133e+004,3.95659773445165e+001,-1.85815948708621e+001
5.47015962893833e+004,3.95639681176555e+001,-1.86215820632603e+001
5.48276964920715e+004,3.95619505521734e+001,-1.86616429072650e+001
5.49540873857486e+004,3.95599246173605e+001,-1.87017774624193e+001
5.50807696405264e+004,3.95578902824265e+001,-1.87419857878123e+001
5.52077439280618e+004,3.95558475165003e+001,-1.87822679420756e+001
5.53350109215597e+004,3.95537962886303e+001,-1.88226239833801e+001
5.54625712957770e+004,3.95517365677845e+001,-1.88630539694323e+001
5.55904257270263e+004,3.95496683228500e+001,-1.89035579574709e+001
5.57185748931789e+004,3.95475915226340e+001,-1.89441360042631e+001
5.58470194736689e+004,3.95455061358631e+001,-1.89847881661015e+001
5.59757601494968e+004,3.95434121311838e+001,-1.90255144988001e+001
5.61047976032328e+004,3.95413094771622e+001,-1.90663150576913e+001
5.62341325190207e+004,3.95391981422846e+001,-1.91071898976218e+001
5.63637655825812e+004,3.95370780949571e+001,-1.91481390729495e+001
5.64936974812159e+004,3.95349493035062e+001,-1.91891626375397e+001
5.66239289038110e+004,3.95328117361782e+001,-1.92302606447615e+001
5.67544605408403e+004,3.95306653611399e+001,-1.92714331474845e+001
5.68852930843697e+004,3.95285101464785e+001,-1.93126801980749e+001
5.70164272280603e+004,3.95263460602016e+001,-1.93540018483922e+001
5.71478636671722e+004,3.95241730702375e+001,-1.93953981497852e+001
5.72796030985684e+004,3.95219911444350e+001,-1.94368691530890e+001
5.74116462207182e+004,3.95198002505639e+001,-1.94784149086205e+001
5.75439937337011e+004,3.95176003563149e+001,-1.95200354661758e+001
5.76766463392104e+004,3.95153914292996e+001,-1.95617308750256e+001
5.78096047405571e+004,3.95131734370509e+001,-1.96035011839122e+001
5.79428696426734e+004,3.95109463470229e+001,-1.96453464410457e+001
5.80764417521164e+004,3.95087101265911e+001,-1.96872666941002e+001
5.82103217770723e+004,3.95064647430527e+001,-1.97292619902101e+001
5.83445104273596e+004,3.95042101636263e+001,-1.97713323759666e+001
5.84790084144332e+004,3.95019463554525e+001,-1.98134778974139e+001
5.86138164513880e+004,3.94996732855938e+001,-1.98556986000457e+001
5.87489352529627e+004,3.94973909210348e+001,-1.98979945288010e+001
5.88843655355439e+004,3.94950992286822e+001,-1.99403657280611e+001
5.90201080171694e+004,3.94927981753654e+001,-1.99828122416452e+001
5.91561634175323e+004,3.94904877278360e+001,-2.00253341128070e+001
5.92925324579849e+004,3.94881678527684e+001,-2.00679313842311e+001
5.94292158615421e+004,3.94858385167600e+001,-2.01106040980290e+001
5.95662143528859e+004,3.94834996863310e+001,-2.01533522957354e+001
5.97035286583685e+004,3.94811513279249e+001,-2.01961760183045e+001
5.98411595060167e+004,3.94787934079086e+001,-2.02390753061063e+001
5.99791076255356e+004,3.94764258925724e+001,-2.02820501989226e+001
6.01173737483125e+004,3.94740487481304e+001,-2.03251007359436e+001
6.02559586074204e+004,3.94716619407206e+001,-2.03682269557637e+001
6.03948629376226e+004,3.94692654364049e+001,-2.04114288963779e+001
6.05340874753759e+004,3.94668592011697e+001,-2.04547065951782e+001
6.06736329588351e+004,3.94644432009257e+001,-2.04980600889494e+001
6.08135001278563e+004,3.94620174015082e+001,-2.05414894138655e+001
6.09536897240014e+004,3.94595817686775e+001,-2.05849946054860e+001
6.10942024905416e+004,3.94571362681189e+001,-2.06285756987518e+001
6.12350391724617e+004,3.94546808654428e+001,-2.06722327279818e+001
6.13762005164637e+004,3.94522155261853e+001,-2.07159657268685e+001
6.15176872709711e+004,3.94497402158080e+001,-2.07597747284746e+001
6.16595001861325e+004,3.94472548996984e+001,-2.08036597652289e+001
6.18016400138258e+004,3.94447595431703e+001,-2.08476208689228e+001
6.19441075076623e+004,3.94422541114635e+001,-2.08916580707060e+001
6.20869034229905e+004,3.94397385697447e+001,-2.09357714010830e+001
6.22300285169000e+004,3.94372128831073e+001,-2.09799608899088e+001
6.23734835482260e+004,3.94346770165717e+001,-2.10242265663858e+001
6.25172692775526e+004,3.94321309350855e+001,-2.10685684590590e+001
6.26613864672175e+004,3.94295746035240e+001,-2.11129865958129e+001
6.28058358813157e+004,3.94270079866901e+001,-2.11574810038671e+001
6.29506182857036e+004,3.94244310493149e+001,-2.12020517097726e+001
6.30957344480032e+004,3.94218437560576e+001,-2.12466987394081e+001
6.32411851376057e+004,3.94192460715060e+001,-2.12914221179757e+001
6.33869711256764e+004,3.94166379601768e+001,-2.13362218699974e+001
6.35330931851581e+004,3.94140193865157e+001,-2.13810980193110e+001
6.36795520907753e+004,3.94113903148976e+001,-2.14260505890661e+001
6.38263486190385e+004,3.94087507096273e+001,-2.14710796017204e+001
6.39734835482484e+004,3.94061005349393e+001,-2.15161850790359e+001
6.41209576584997e+004,3.94034397549983e+001,-2.15613670420744e+001
6.42687717316855e+004,3.94007683338995e+001,-2.16066255111943e+001
6.44169265515012e+004,3.93980862356690e+001,-2.16519605060463e+001
6.45654229034490e+004,3.93953934242636e+001,-2.16973720455694e+001
6.47142615748417e+004,3.93926898635719e+001,-2.17428601479874e+001
6.48634433548072e+004,3.93899755174139e+001,-2.17884248308044e+001
6.50129690342924e+004,3.93872503495415e+001,-2.18340661108014e+001
6.51628394060675e+004,3.93845143236392e+001,-2.18797840040320e+001
6.53130552647305e+004,3.93817674033239e+001,-2.19255785258188e+001
6.54636174067107e+004,3.93790095521453e+001,-2.19714496907490e+001
6.56145266302737e+004,3.93762407335866e+001,-2.20173975126709e+001
6.57657837355251e+004,3.93734609110646e+001,-2.20634220046901e+001
6.59173895244152e+004,3.93706700479297e+001,-2.21095231791648e+001
6.60693448007426e+004,3.93678681074670e+001,-2.21557010477028e+001
6.62216503701592e+004,3.93650550528957e+001,-2.22019556211568e+001
6.63743070401738e+004,3.93622308473705e+001,-2.22482869096210e+001
6.65273156201570e+004,3.93593954539808e+001,-2.22946949224268e+001
6.66806769213450e+004,3.93565488357523e+001,-2.23411796681391e+001
6.68343917568443e+004,3.93536909556462e+001,-2.23877411545524e+001
6.69884609416354e+004,3.93508217765602e+001,-2.24343793886867e+001
6.71428852925779e+004,3.93479412613290e+001,-2.24810943767834e+001
6.72976656284144e+004,3.93450493727242e+001,-2.25278861243020e+001
6.74528027697748e+004,3.93421460734549e+001,-2.25747546359154e+001
6.76082975391808e+004,3.93392313261682e+001,-2.26216999155065e+001
6.77641507610500e+004,3.93363050934494e+001,-2.26687219661642e+001
6.79203632617009e+004,3.93333673378224e+001,-2.27158207901792e+001
6.80769358693566e+004,3.93304180217504e+001,-2.27629963890404e+001
6.82338694141494e+004,3.93274571076358e+001,-2.28102487634309e+001
6.83911647281253e+004,3.93244845578210e+001,-2.28575779132237e+001
6.85488226452485e+004,3.93215003345887e+001,-2.29049838374785e+001
6.87068440014055e+004,3.93185044001622e+001,-2.29524665344373e+001
6.88652296344098e+004,3.93154967167061e+001,-2.30000260015204e+001
6.90239803840064e+004,3.93124772463262e+001,-2.30476622353228e+001
6.91830970918758e+004,3.93094459510706e+001,-2.30953752316103e+001
6.93425806016390e+004,3.93064027929297e+001,-2.31431649853153e+001
6.95024317588617e+004,3.93033477338366e+001,-2.31910314905331e+001
6.96626514110589e+004,3.93002807356679e+001,-2.32389747405181e+001
6.98232404076991e+004,3.92972017602437e+001,-2.32869947276798e+001
6.99841996002093e+004,3.92941107693285e+001,-2.33350914435789e+001
7.01455298419790e+004,3.92910077246313e+001,-2.33832648789233e+001
7.03072319883652e+004,3.92878925878063e+001,-2.34315150235646e+001
7.04693068966965e+004,3.92847653204530e+001,-2.34798418664939e+001
7.06317554262779e+004,3.92816258841173e+001,-2.35282453958381e+001
7.07945784383955e+004,3.92784742402914e+001,-2.35767255988558e+001
7.09577767963205e+004,3.92753103504144e+001,-2.36252824619340e+001
7.11213513653145e+004,3.92721341758731e+001,-2.36739159705836e+001
7.12853030126335e+004,3.92689456780021e+001,-2.37226261094359e+001
7.14496326075328e+004,3.92657448180846e+001,-2.37714128622389e+001
7.16143410212717e+004,3.92625315573526e+001,-2.38202762118532e+001
7.17794291271176e+004,3.92593058569876e+001,-2.38692161402482e+001
7.19448978003513e+004,3.92560676781211e+001,-2.39182326284986e+001
7.21107479182713e+004,3.92528169818352e+001,-2.39673256567802e+001
7.22769803601983e+004,3.92495537291628e+001,-2.40164952043663e+001
7.24435960074802e+004,3.92462778810884e+001,-2.40657412496241e+001
7.26105957434966e+004,3.92429893985486e+001,-2.41150637700105e+001
7.27779804536635e+004,3.92396882424325e+001,-2.41644627420688e+001
7.29457510254379e+004,3.92363743735825e+001,-2.42139381414244e+001
7.31139083483228e+004,3.92330477527943e+001,-2.42634899427816e+001
7.32824533138714e+004,3.92297083408183e+001,-2.43131181199196e+001
7.34513868156924e+004,3.92263560983594e+001,-2.43628226456886e+001
7.36207097494545e+004,3.92229909860777e+001,-2.44126034920065e+001
