  Frequency             P(V(N00173)/ V(V3:+)) V(U1:-)               V(U1:+)              
  2.098939883623e+000  -1.204898560587e-004  9.999632541826e-001  1.000000000000e+000  
  2.103778439766e+000  -1.207676138629e-004  9.999632541827e-001  1.000000000000e+000  
  2.108628149933e+000  -1.210460119649e-004  9.999632541827e-001  1.000000000000e+000  
  2.113489039837e+000  -1.213250518409e-004  9.999632541827e-001  1.000000000000e+000  
  2.118361135248e+000  -1.216047349702e-004  9.999632541827e-001  1.000000000000e+000  
  2.123244462000e+000  -1.218850628357e-004  9.999632541827e-001  1.000000000000e+000  
  2.128139045983e+000  -1.221660369237e-004  9.999632541827e-001  1.000000000000e+000  
  2.133044913147e+000  -1.224476587238e-004  9.999632541827e-001  1.000000000000e+000  
  2.137962089502e+000  -1.227299297293e-004  9.999632541827e-001  1.000000000000e+000  
  2.142890601120e+000  -1.230128514366e-004  9.999632541827e-001  1.000000000000e+000  
  2.147830474130e+000  -1.232964253458e-004  9.999632541827e-001  1.000000000000e+000  
  2.152781734724e+000  -1.235806529603e-004  9.999632541827e-001  1.000000000000e+000  
  2.157744409153e+000  -1.238655357872e-004  9.999632541827e-001  1.000000000000e+000  
  2.162718523727e+000  -1.241510753369e-004  9.999632541827e-001  1.000000000000e+000  
  2.167704104820e+000  -1.244372731232e-004  9.999632541827e-001  1.000000000000e+000  
  2.172701178864e+000  -1.247241306635e-004  9.999632541827e-001  1.000000000000e+000  
  2.177709772353e+000  -1.250116494787e-004  9.999632541827e-001  1.000000000000e+000  
  2.182729911843e+000  -1.252998310933e-004  9.999632541827e-001  1.000000000000e+000  
  2.187761623950e+000  -1.255886770351e-004  9.999632541827e-001  1.000000000000e+000  
  2.192804935350e+000  -1.258781888355e-004  9.999632541827e-001  1.000000000000e+000  
  2.197859872785e+000  -1.261683680296e-004  9.999632541827e-001  1.000000000000e+000  
  2.202926463053e+000  -1.264592161558e-004  9.999632541827e-001  1.000000000000e+000  
  2.208004733019e+000  -1.267507347562e-004  9.999632541827e-001  1.000000000000e+000  
  2.213094709606e+000  -1.270429253764e-004  9.999632541827e-001  1.000000000000e+000  
  2.218196419800e+000  -1.273357895655e-004  9.999632541827e-001  1.000000000000e+000  
  2.223309890651e+000  -1.276293288763e-004  9.999632541827e-001  1.000000000000e+000  
  2.228435149270e+000  -1.279235448650e-004  9.999632541827e-001  1.000000000000e+000  
  2.233572222830e+000  -1.282184390917e-004  9.999632541827e-001  1.000000000000e+000  
  2.238721138568e+000  -1.285140131198e-004  9.999632541827e-001  1.000000000000e+000  
  2.243881923783e+000  -1.288102685164e-004  9.999632541827e-001  1.000000000000e+000  
  2.249054605836e+000  -1.291072068522e-004  9.999632541827e-001  1.000000000000e+000  
  2.254239212152e+000  -1.294048297016e-004  9.999632541827e-001  1.000000000000e+000  
  2.259435770221e+000  -1.297031386425e-004  9.999632541827e-001  1.000000000000e+000  
  2.264644307593e+000  -1.300021352565e-004  9.999632541827e-001  1.000000000000e+000  
  2.269864851884e+000  -1.303018211289e-004  9.999632541827e-001  1.000000000000e+000  
  2.275097430772e+000  -1.306021978486e-004  9.999632541827e-001  1.000000000000e+000  
  2.280342072000e+000  -1.309032670081e-004  9.999632541827e-001  1.000000000000e+000  
  2.285598803375e+000  -1.312050302037e-004  9.999632541827e-001  1.000000000000e+000  
  2.290867652768e+000  -1.315074890354e-004  9.999632541827e-001  1.000000000000e+000  
  2.296148648112e+000  -1.318106451066e-004  9.999632541827e-001  1.000000000000e+000  
  2.301441817408e+000  -1.321145000248e-004  9.999632541827e-001  1.000000000000e+000  
  2.306747188720e+000  -1.324190554009e-004  9.999632541827e-001  1.000000000000e+000  
  2.312064790176e+000  -1.327243128497e-004  9.999632541827e-001  1.000000000000e+000  
  2.317394649968e+000  -1.330302739895e-004  9.999632541827e-001  1.000000000000e+000  
  2.322736796357e+000  -1.333369404426e-004  9.999632541827e-001  1.000000000000e+000  
  2.328091257665e+000  -1.336443138349e-004  9.999632541827e-001  1.000000000000e+000  
  2.333458062281e+000  -1.339523957961e-004  9.999632541827e-001  1.000000000000e+000  
  2.338837238659e+000  -1.342611879595e-004  9.999632541827e-001  1.000000000000e+000  
  2.344228815320e+000  -1.345706919623e-004  9.999632541827e-001  1.000000000000e+000  
  2.349632820848e+000  -1.348809094456e-004  9.999632541827e-001  1.000000000000e+000  
  2.355049283896e+000  -1.351918420541e-004  9.999632541827e-001  1.000000000000e+000  
  2.360478233181e+000  -1.355034914362e-004  9.999632541827e-001  1.000000000000e+000  
  2.365919697486e+000  -1.358158592443e-004  9.999632541827e-001  1.000000000000e+000  
  2.371373705662e+000  -1.361289471347e-004  9.999632541827e-001  1.000000000000e+000  
  2.376840286625e+000  -1.364427567671e-004  9.999632541827e-001  1.000000000000e+000  
  2.382319469359e+000  -1.367572898054e-004  9.999632541827e-001  1.000000000000e+000  
  2.387811282913e+000  -1.370725479173e-004  9.999632541828e-001  1.000000000000e+000  
  2.393315756405e+000  -1.373885327742e-004  9.999632541828e-001  1.000000000000e+000  
  2.398832919019e+000  -1.377052460514e-004  9.999632541828e-001  1.000000000000e+000  
  2.404362800007e+000  -1.380226894282e-004  9.999632541828e-001  1.000000000000e+000  
  2.409905428687e+000  -1.383408645875e-004  9.999632541828e-001  1.000000000000e+000  
  2.415460834445e+000  -1.386597732162e-004  9.999632541828e-001  1.000000000000e+000  
  2.421029046736e+000  -1.389794170053e-004  9.999632541828e-001  1.000000000000e+000  
  2.426610095082e+000  -1.392997976495e-004  9.999632541828e-001  1.000000000000e+000  
  2.432204009074e+000  -1.396209168472e-004  9.999632541828e-001  1.000000000000e+000  
  2.437810818369e+000  -1.399427763012e-004  9.999632541828e-001  1.000000000000e+000  
  2.443430552694e+000  -1.402653777179e-004  9.999632541828e-001  1.000000000000e+000  
  2.449063241845e+000  -1.405887228076e-004  9.999632541828e-001  1.000000000000e+000  
  2.454708915685e+000  -1.409128132848e-004  9.999632541828e-001  1.000000000000e+000  
  2.460367604148e+000  -1.412376508676e-004  9.999632541828e-001  1.000000000000e+000  
  2.466039337234e+000  -1.415632372784e-004  9.999632541828e-001  1.000000000000e+000  
  2.471724145016e+000  -1.418895742434e-004  9.999632541828e-001  1.000000000000e+000  
  2.477422057633e+000  -1.422166634928e-004  9.999632541828e-001  1.000000000000e+000  
  2.483133105296e+000  -1.425445067608e-004  9.999632541828e-001  1.000000000000e+000  
  2.488857318282e+000  -1.428731057856e-004  9.999632541828e-001  1.000000000000e+000  
  2.494594726943e+000  -1.432024623094e-004  9.999632541828e-001  1.000000000000e+000  
  2.500345361696e+000  -1.435325780783e-004  9.999632541828e-001  1.000000000000e+000  
  2.506109253032e+000  -1.438634548427e-004  9.999632541828e-001  1.000000000000e+000  
  2.511886431510e+000  -1.441950943569e-004  9.999632541828e-001  1.000000000000e+000  
  2.517676927759e+000  -1.445274983790e-004  9.999632541828e-001  1.000000000000e+000  
  2.523480772481e+000  -1.448606686716e-004  9.999632541828e-001  1.000000000000e+000  
  2.529297996446e+000  -1.451946070010e-004  9.999632541828e-001  1.000000000000e+000  
  2.535128630498e+000  -1.455293151378e-004  9.999632541828e-001  1.000000000000e+000  
  2.540972705549e+000  -1.458647948565e-004  9.999632541828e-001  1.000000000000e+000  
  2.546830252585e+000  -1.462010479358e-004  9.999632541828e-001  1.000000000000e+000  
  2.552701302661e+000  -1.465380761585e-004  9.999632541828e-001  1.000000000000e+000  
  2.558585886906e+000  -1.468758813116e-004  9.999632541828e-001  1.000000000000e+000  
  2.564484036518e+000  -1.472144651859e-004  9.999632541828e-001  1.000000000000e+000  
  2.570395782769e+000  -1.475538295767e-004  9.999632541828e-001  1.000000000000e+000  
  2.576321157003e+000  -1.478939762831e-004  9.999632541828e-001  1.000000000000e+000  
  2.582260190635e+000  -1.482349071088e-004  9.999632541828e-001  1.000000000000e+000  
  2.588212915153e+000  -1.485766238611e-004  9.999632541828e-001  1.000000000000e+000  
  2.594179362119e+000  -1.489191283519e-004  9.999632541828e-001  1.000000000000e+000  
  2.600159563165e+000  -1.492624223971e-004  9.999632541828e-001  1.000000000000e+000  
  2.606153549999e+000  -1.496065078168e-004  9.999632541828e-001  1.000000000000e+000  
  2.612161354399e+000  -1.499513864353e-004  9.999632541828e-001  1.000000000000e+000  
  2.618183008219e+000  -1.502970600812e-004  9.999632541828e-001  1.000000000000e+000  
  2.624218543384e+000  -1.506435305871e-004  9.999632541828e-001  1.000000000000e+000  
  2.630267991895e+000  -1.509907997900e-004  9.999632541828e-001  1.000000000000e+000  
  2.636331385825e+000  -1.513388695311e-004  9.999632541828e-001  1.000000000000e+000  
  2.642408757322e+000  -1.516877416558e-004  9.999632541829e-001  1.000000000000e+000  
  2.648500138607e+000  -1.520374180138e-004  9.999632541829e-001  1.000000000000e+000  
  2.654605561975e+000  -1.523879004591e-004  9.999632541829e-001  1.000000000000e+000  
  2.660725059799e+000  -1.527391908498e-004  9.999632541829e-001  1.000000000000e+000  
  2.666858664521e+000  -1.530912910486e-004  9.999632541829e-001  1.000000000000e+000  
  2.673006408663e+000  -1.534442029221e-004  9.999632541829e-001  1.000000000000e+000  
  2.679168324819e+000  -1.537979283415e-004  9.999632541829e-001  1.000000000000e+000  
  2.685344445658e+000  -1.541524691822e-004  9.999632541829e-001  1.000000000000e+000  
  2.691534803927e+000  -1.545078273240e-004  9.999632541829e-001  1.000000000000e+000  
  2.697739432445e+000  -1.548640046509e-004  9.999632541829e-001  1.000000000000e+000  
  2.703958364109e+000  -1.552210030513e-004  9.999632541829e-001  1.000000000000e+000  
  2.710191631891e+000  -1.555788244180e-004  9.999632541829e-001  1.000000000000e+000  
  2.716439268839e+000  -1.559374706482e-004  9.999632541829e-001  1.000000000000e+000  
  2.722701308078e+000  -1.562969436433e-004  9.999632541829e-001  1.000000000000e+000  
  2.728977782808e+000  -1.566572453092e-004  9.999632541829e-001  1.000000000000e+000  
  2.735268726307e+000  -1.570183775563e-004  9.999632541829e-001  1.000000000000e+000  
  2.741574171928e+000  -1.573803422992e-004  9.999632541829e-001  1.000000000000e+000  
  2.747894153102e+000  -1.577431414569e-004  9.999632541829e-001  1.000000000000e+000  
  2.754228703338e+000  -1.581067769532e-004  9.999632541829e-001  1.000000000000e+000  
  2.760577856220e+000  -1.584712507158e-004  9.999632541829e-001  1.000000000000e+000  
  2.766941645411e+000  -1.588365646772e-004  9.999632541829e-001  1.000000000000e+000  
  2.773320104652e+000  -1.592027207742e-004  9.999632541829e-001  1.000000000000e+000  
  2.779713267759e+000  -1.595697209483e-004  9.999632541829e-001  1.000000000000e+000  
  2.786121168630e+000  -1.599375671451e-004  9.999632541829e-001  1.000000000000e+000  
  2.792543841237e+000  -1.603062613149e-004  9.999632541829e-001  1.000000000000e+000  
  2.798981319634e+000  -1.606758054127e-004  9.999632541829e-001  1.000000000000e+000  
  2.805433637952e+000  -1.610462013975e-004  9.999632541829e-001  1.000000000000e+000  
  2.811900830399e+000  -1.614174512333e-004  9.999632541829e-001  1.000000000000e+000  
  2.818382931264e+000  -1.617895568883e-004  9.999632541829e-001  1.000000000000e+000  
  2.824879974916e+000  -1.621625203354e-004  9.999632541829e-001  1.000000000000e+000  
  2.831391995799e+000  -1.625363435521e-004  9.999632541829e-001  1.000000000000e+000  
  2.837919028441e+000  -1.629110285203e-004  9.999632541829e-001  1.000000000000e+000  
  2.844461107448e+000  -1.632865772266e-004  9.999632541829e-001  1.000000000000e+000  
  2.851018267504e+000  -1.636629916620e-004  9.999632541829e-001  1.000000000000e+000  
  2.857590543375e+000  -1.640402738223e-004  9.999632541829e-001  1.000000000000e+000  
  2.864177969907e+000  -1.644184257079e-004  9.999632541829e-001  1.000000000000e+000  
  2.870780582025e+000  -1.647974493235e-004  9.999632541830e-001  1.000000000000e+000  
  2.877398414736e+000  -1.651773466788e-004  9.999632541830e-001  1.000000000000e+000  
  2.884031503127e+000  -1.655581197880e-004  9.999632541830e-001  1.000000000000e+000  
  2.890679882365e+000  -1.659397706698e-004  9.999632541830e-001  1.000000000000e+000  
  2.897343587701e+000  -1.663223013478e-004  9.999632541830e-001  1.000000000000e+000  
  2.904022654464e+000  -1.667057138501e-004  9.999632541830e-001  1.000000000000e+000  
  2.910717118067e+000  -1.670900102095e-004  9.999632541830e-001  1.000000000000e+000  
  2.917427014001e+000  -1.674751924634e-004  9.999632541830e-001  1.000000000000e+000  
  2.924152377843e+000  -1.678612626542e-004  9.999632541830e-001  1.000000000000e+000  
  2.930893245250e+000  -1.682482228287e-004  9.999632541830e-001  1.000000000000e+000  
  2.937649651961e+000  -1.686360750385e-004  9.999632541830e-001  1.000000000000e+000  
  2.944421633799e+000  -1.690248213400e-004  9.999632541830e-001  1.000000000000e+000  
  2.951209226666e+000  -1.694144637943e-004  9.999632541830e-001  1.000000000000e+000  
  2.958012466551e+000  -1.698050044671e-004  9.999632541830e-001  1.000000000000e+000  
  2.964831389524e+000  -1.701964454293e-004  9.999632541830e-001  1.000000000000e+000  
  2.971666031738e+000  -1.705887887560e-004  9.999632541830e-001  1.000000000000e+000  
  2.978516429429e+000  -1.709820365275e-004  9.999632541830e-001  1.000000000000e+000  
  2.985382618918e+000  -1.713761908287e-004  9.999632541830e-001  1.000000000000e+000  
  2.992264636608e+000  -1.717712537495e-004  9.999632541830e-001  1.000000000000e+000  
  2.999162518988e+000  -1.721672273843e-004  9.999632541830e-001  1.000000000000e+000  
  3.006076302628e+000  -1.725641138326e-004  9.999632541830e-001  1.000000000000e+000  
  3.013006024186e+000  -1.729619151987e-004  9.999632541830e-001  1.000000000000e+000  
  3.019951720402e+000  -1.733606335917e-004  9.999632541830e-001  1.000000000000e+000  
  3.026913428101e+000  -1.737602711254e-004  9.999632541830e-001  1.000000000000e+000  
  3.033891184194e+000  -1.741608299189e-004  9.999632541830e-001  1.000000000000e+000  
  3.040885025676e+000  -1.745623120957e-004  9.999632541830e-001  1.000000000000e+000  
  3.047894989628e+000  -1.749647197845e-004  9.999632541830e-001  1.000000000000e+000  
  3.054921113215e+000  -1.753680551188e-004  9.999632541830e-001  1.000000000000e+000  
  3.061963433691e+000  -1.757723202371e-004  9.999632541830e-001  1.000000000000e+000  
  3.069021988391e+000  -1.761775172828e-004  9.999632541830e-001  1.000000000000e+000  
  3.076096814741e+000  -1.765836484041e-004  9.999632541830e-001  1.000000000000e+000  
  3.083187950249e+000  -1.769907157543e-004  9.999632541831e-001  1.000000000000e+000  
  3.090295432514e+000  -1.773987214917e-004  9.999632541831e-001  1.000000000000e+000  
  3.097419299217e+000  -1.778076677795e-004  9.999632541831e-001  1.000000000000e+000  
  3.104559588128e+000  -1.782175567858e-004  9.999632541831e-001  1.000000000000e+000  
  3.111716337106e+000  -1.786283906839e-004  9.999632541831e-001  1.000000000000e+000  
  3.118889584094e+000  -1.790401716519e-004  9.999632541831e-001  1.000000000000e+000  
  3.126079367124e+000  -1.794529018730e-004  9.999632541831e-001  1.000000000000e+000  
  3.133285724316e+000  -1.798665835356e-004  9.999632541831e-001  1.000000000000e+000  
  3.140508693876e+000  -1.802812188329e-004  9.999632541831e-001  1.000000000000e+000  
  3.147748314101e+000  -1.806968099633e-004  9.999632541831e-001  1.000000000000e+000  
  3.155004623375e+000  -1.811133591302e-004  9.999632541831e-001  1.000000000000e+000  
  3.162277660168e+000  -1.815308685421e-004  9.999632541831e-001  1.000000000000e+000  
  3.169567463043e+000  -1.819493404126e-004  9.999632541831e-001  1.000000000000e+000  
  3.176874070650e+000  -1.823687769603e-004  9.999632541831e-001  1.000000000000e+000  
  3.184197521726e+000  -1.827891804092e-004  9.999632541831e-001  1.000000000000e+000  
  3.191537855101e+000  -1.832105529881e-004  9.999632541831e-001  1.000000000000e+000  
  3.198895109691e+000  -1.836328969311e-004  9.999632541831e-001  1.000000000000e+000  
  3.206269324505e+000  -1.840562144775e-004  9.999632541831e-001  1.000000000000e+000  
  3.213660538640e+000  -1.844805078716e-004  9.999632541831e-001  1.000000000000e+000  
  3.221068791283e+000  -1.849057793630e-004  9.999632541831e-001  1.000000000000e+000  
  3.228494121713e+000  -1.853320312064e-004  9.999632541831e-001  1.000000000000e+000  
  3.235936569296e+000  -1.857592656618e-004  9.999632541831e-001  1.000000000000e+000  
